AC	ENSEMBL
P12268	ENST00000326739
P12269	ENSCGRT00000009167
P12270	ENST00000367478
P12271	ENST00000268125
P12272	ENST00000395872
P12273	ENST00000291009
P12277	ENST00000348956
P12278	ENSCAFT00000007426
P12314	ENST00000369168
P12318	ENST00000271450
P12319	ENST00000368115
P12344	ENSBTAT00000009440
P12346	ENSRNOT00000045628
P12368	ENSRNOT00000027552
P12369	ENSRNOT00000012415
P12371	ENSRNOT00000104245
P12382	ENSMUST00000020522
P12388	ENSMUST00000009356
P12389	ENSRNOT00055010976
P12390	ENSRNOT00055036806
P12391	ENSRNOT00000016656
P12392	ENSRNOT00000019458
P12429	ENST00000264908
P12524	ENST00000372816
P12526	ENSRNOT00000020100
P12532	ENST00000300283
P12544	ENST00000274306
P12624	ENSBTAT00000002691
P12643	ENST00000378827
P12644	ENST00000245451
P12645	ENST00000282701
P12657	ENSMUST00000035444
P12658	ENSMUST00000029876
P12672	ENSMUST00000050323
P12694	ENST00000269980
P12710	ENSMUST00000067492
P12711	ENSRNOT00000139554
P12724	ENST00000304639
P12755	ENST00000378536
P12757	ENST00000259119
P12760	ENSRNOT00000159345
P12785	ENSRNOT00000073321
P12790	ENSMUST00000082214
P12804	ENSMUST00000035799
P12813	ENSMUST00000023779
P12814	ENST00000193403
P12815	ENSMUST00000022060
P12820	ENSBTAT00000150312
P12821	ENST00000290866
P12825	ENSCPOT00000010808
P12829	ENST00000354968
P12830	ENST00000261769
P12838	ENST00000297435
P12841	ENSRNOT00000010712
P12843	ENSRNOT00000023068
P12849	ENSMUST00000026973
P12850	ENSMUST00000031327
P12882	ENST00000226207
P12883	ENST00000355349
P12928	ENSRNOT00000027700
P12931	ENST00000373567
P12955	ENST00000244137
P12956	ENST00000359308
P12960	ENSMUST00000000109
P12961	ENSMUST00000024005
P12968	ENSMUST00000041993
P12969	ENSRNOT00000140283
P12970	ENSMUST00000102898
P12979	ENSMUST00000027730
P12980	ENST00000264824
P13010	ENST00000392132
P13011	ENSMUST00000026221
P13020	ENSMUST00000028239
P13051	ENST00000242576
P13056	ENST00000333003
P13073	ENST00000253452
P13085	ENSRNOT00055016465
P13107	ENSRNOT00000047540
P13109	ENSRNOT00000023388
P13164	ENST00000328221
P13195	ENSRNOT00000086232
P13196	ENST00000310271
P13204	ENSBTAT00000028974
P13205	ENSRNOT00055038329
P13206	ENSCAFT00000015551
P13221	ENSRNOT00000119131
P13224	ENST00000366425
P13232	ENST00000263851
P13233	ENSRNOT00055057794
P13234	ENSRNOT00000027771
P13236	ENST00000615863
P13255	ENSRNOT00055014634
P13271	ENSBTAT00000101471
P13284	ENST00000407280
P13286	ENSRNOT00000001222
P13297	ENSMUST00000063116
P13346	ENSMUST00000003640
P13349	ENST00000228644
P13372	ENSMUST00000075017
P13378	ENST00000313173
P13379	ENSMUST00000025571
P13383	ENSRNOT00060014719
P13385	ENST00000296145
P13405	ENSMUST00000022701
P13439	ENSMUST00000023510
P13473	ENST00000200639
P13489	ENST00000354420
P13497	ENST00000306385
P13498	ENST00000261623
P13500	ENST00000225831
P13501	ENST00000605140
P13504	ENSMUST00000027241
P13516	ENSMUST00000041331
P13521	ENST00000305409
P13533	ENST00000405093
P13535	ENST00000403437
P13536	ENSBTAT00000053164
P13541	ENSMUST00000108689
P13542	ENSMUST00000019625
P13557	ENSTSYT00000008078
P13562	ENSMUST00000111095
P13569	ENST00000003084
P13584	ENST00000271153
P13589	ENSRNOT00055012866
P13591	ENST00000316851
P13597	ENSMUST00000086399
P13598	ENST00000412356
P13599	ENSRNOT00000027944
P13609	ENSMUST00000020271
P13611	ENST00000265077
P13612	ENST00000397033
P13631	ENST00000425354
P13637	ENST00000648268
P13639	ENST00000309311
P13640	ENST00000379811
P13642	ENSOCUT00000026819
P13645	ENST00000269576
P13646	ENST00000246635
P13647	ENST00000252242
P13667	ENST00000652332
P13668	ENSRNOT00000022574
P13671	ENST00000263413
P13674	ENST00000307116
P13679	ENSCAFT00805008906
P13682	ENST00000396056
P13686	ENST00000218758
P13688	ENST00000161559
P13693	ENST00000530705
P13707	ENSMUST00000023760
P13716	ENST00000409155
P13725	ENST00000215781
P13726	ENST00000334047
P13727	ENST00000311862
P13745	ENSMUST00000098537
P13747	ENST00000376630
P13762	ENST00000411565
P13765	ENST00000426644
P13796	ENST00000323076
P13797	ENST00000355899
P13798	ENST00000296456
P13804	ENST00000557943
P13805	ENST00000588981
P13807	ENST00000323798
P13852	ENSRNOT00000028881
P13861	ENST00000265563
P13864	ENSMUST00000004202
P13866	ENST00000266088
P13928	ENST00000585281
P13929	ENST00000323997
P13941	ENSRNOT00000127195
P13942	ENST00000549811
P13943	ENSOCUT00000017958
P13945	ENST00000345060
P13984	ENST00000340473
P13987	ENST00000351554
P13994	ENST00000221554
P13995	ENST00000394053
P14060	ENST00000369413
P14061	ENST00000585807
P14069	ENSMUST00000001051
P14082	ENSSSCT00000014561
P14091	ENST00000358184
P14094	ENSMUST00000027863
P14097	ENSMUST00000019074
P14106	ENSMUST00000046384
P14115	ENSMUST00000143107
P14131	ENSMUST00000082134
P14136	ENST00000588735
P14138	ENST00000337938
P14141	ENSRNOT00000014180
P14142	ENSMUST00000018710
P14148	ENSMUST00000058437
P14151	ENST00000236147
P14152	ENSMUST00000102874
P14174	ENST00000215754
P14206	ENSMUST00000035105
P14207	ENST00000298223
P14209	ENST00000381192
P14210	ENST00000222390
P14211	ENSMUST00000003912
P14222	ENST00000373209
P14231	ENSMUST00000047889
P14234	ENSMUST00000030693
P14246	ENSMUST00000029240
P14260	ENSCMMT00000006946
P14272	ENSRNOT00060014781
P14314	ENST00000589838
P14315	ENSGALT00010049763
P14316	ENST00000393593
P14317	ENST00000314583
P14324	ENST00000356657
P14373	ENST00000377199
P14384	ENST00000338356
P14406	ENST00000684430
P14410	ENST00000264382
P14415	ENST00000250111
P14416	ENST00000362072
P14419	ENSOART00185068914
P14423	ENSRNOT00000022827
P14429	ENSMUST00000071951
P14480	ENSRNOT00000009813
P14483	ENSMUST00000040828
P14543	ENST00000264187
P14550	ENST00000351829
P14555	ENST00000375111
P14576	ENSMUST00000021407
P14598	ENST00000289473
P14600	ENSRNOT00000007984
P14602	ENSMUST00000005077
P14604	ENSRNOT00000071574
P14616	ENST00000368195
P14617	ENSCPOT00000003232
P14618	ENST00000335181
P14625	ENST00000299767
P14635	ENST00000256442
P14649	ENST00000550443
P14651	ENST00000311626
P14652	ENST00000330070
P14653	ENST00000239174
P14659	ENSRNOT00000008504
P14668	ENSRNOT00055004289
P14669	ENSRNOT00000068134
P14672	ENST00000317370
P14678	ENST00000438552
P14679	ENST00000263321
P14685	ENSMUST00000017365
P14719	ENSMUST00000053043
P14733	ENSMUST00000025486
P14735	ENST00000265986
P14753	ENSMUST00000006397
P14769	ENSBTAT00000016033
P14770	ENST00000307395
P14778	ENST00000410023
P14780	ENST00000372330
P14784	ENST00000216223
P14824	ENSMUST00000108883
P14841	ENSRNOT00000007175
P14842	ENSRNOT00000013408
P14844	ENSRNOT00000009448
P14847	ENSMUST00000038495
P14851	ENSCGRT00001016740
P14854	ENST00000392201
P14859	ENST00000541643
P14866	ENST00000221419
P14867	ENST00000023897
P14868	ENST00000264161
P14869	ENSMUST00000086519
P14873	ENSMUST00000064762
P14881	ENSRNOT00000011608
P14901	ENSMUST00000005548
P14902	ENST00000518237
P14920	ENST00000228476
P14921	ENST00000319397
P14923	ENST00000310706
P14927	ENST00000287022
P14942	ENSRNOT00000090146
P15018	ENST00000249075
P15036	ENST00000360214
P15037	ENSMUST00000023612
P15056	ENST00000646891
P15066	ENSMUST00000095267
P15085	ENST00000011292
P15086	ENST00000282957
P15090	ENST00000256104
P15101	ENSBTAT00000055221
P15103	ENSBTAT00000038488
P15104	ENST00000311223
P15105	ENSMUST00000086199
P15116	ENSMUST00000025166
P15121	ENST00000285930
P15129	ENSRNOT00055054814
P15144	ENST00000300060
P15153	ENST00000249071
P15169	ENST00000370418
P15170	ENST00000420576
P15172	ENST00000250003
P15173	ENST00000241651
P15203	ENSSSCT00015109301
P15205	ENSRNOT00065037811
P15207	ENSRNOT00000009129
P15208	ENSMUST00000091291
P15209	ENSMUST00000079828
P15247	ENSMUST00000022019
P15248	ENST00000274520
P15257	ENSRNOT00000001565
P15259	ENST00000297283
P15260	ENST00000367739
P15261	ENSMUST00000020188
P15291	ENST00000379731
P15306	ENSMUST00000099270
P15309	ENST00000336375
P15311	ENST00000337147
P15313	ENST00000234396
P15314	ENSMUST00000019043
P15327	ENSMUST00000045372
P15328	ENST00000312293
P15336	ENST00000264110
P15337	ENSRNOT00000115911
P15374	ENST00000377595
P15375	ENSMUST00000044210
P15382	ENST00000337385
P15383	ENSRNOT00000002717
P15384	ENSRNOT00000092240
P15387	ENSRNOT00000074023
P15388	ENSMUST00000025202
P15391	ENST00000538922
P15392	ENSMUST00000098657
P15396	ENSBTAT00000026900
P15407	ENST00000312562
P15408	ENST00000264716
P15409	ENSMUST00000032471
P15428	ENST00000296522
P15429	ENSRNOT00000158058
P15431	ENSRNOT00000003170
P15498	ENST00000602142
P15499	ENSMUST00000024773
P15502	ENST00000692049
P15509	ENST00000381524
P15514	ENST00000395748
P15515	ENST00000246896
P15516	ENST00000530128
P15529	ENST00000358170
P15530	ENSMUST00000167143
P15531	ENST00000393196
P15532	ENSMUST00000135884
P15533	ENSMUST00000076922
P15535	ENSMUST00000030121
P15538	ENST00000292427
P15539	ENSMUST00000238900
P15559	ENST00000320623
P15586	ENST00000258145
P15622	ENST00000292579
P15626	ENSMUST00000012348
P15650	ENSRNOT00055017478
P15655	ENSMUST00000138563
P15684	ENSRNOT00055014005
P15690	ENSBTAT00000029301
P15692	ENST00000672860
P15696	ENSBTAT00090016738
P15702	ENSMUST00000049931
P15725	ENSRNOT00000027251
P15735	ENST00000563588
P15791	ENSRNOT00000016026
P15806	ENSMUST00000105346
P15812	ENST00000368167
P15813	ENST00000368171
P15814	ENST00000330377
P15822	ENST00000379388
P15848	ENST00000264914
P15863	ENST00000398485
P15864	ENSMUST00000040914
P15865	ENSRNOT00055008822
P15880	ENST00000343262
P15882	ENST00000409900
P15884	ENST00000356073
P15907	ENST00000169298
P15918	ENST00000299440
P15919	ENSMUST00000078494
P15920	ENSMUST00000037865
P15923	ENST00000262965
P15924	ENST00000379802
P15927	ENST00000373912
P15945	ENSMUST00000074359
P15946	ENSMUST00000007156
P15947	ENSMUST00000075162
P15948	ENSMUST00000077528
P15949	ENSMUST00000081399
P15954	ENST00000247655
P15975	ENSMUST00000090379
P15976	ENST00000376670
P15999	ENSRNOT00000022892
P16004	ENSPTRT00000062277
P16015	ENSMUST00000029076
P16035	ENST00000262768
P16043	ENSMUST00000029172
P16045	ENSMUST00000089377
P16050	ENST00000293761
P16054	ENSMUST00000097274
P16066	ENST00000368680
P16070	ENST00000428726
P16083	ENST00000338130
P16092	ENSMUST00000084027
P16104	ENST00000375167
P16109	ENST00000263686
P16112	ENST00000439576
P16118	ENST00000375006
P16125	ENSMUST00000032373
P16144	ENST00000200181
P16150	ENST00000360121
P16152	ENST00000290349
P16157	ENST00000347528
P16177	ENSRNOT00000012473
P16210	ENSPTRT00000072427
P16219	ENST00000242592
P16220	ENST00000353267
P16225	ENSSSCT00000045949
P16228	ENSRNOT00000124948
P16233	ENST00000369221
P16234	ENST00000257290
P16235	ENSRNOT00000022481
P16257	ENSRNOT00000014089
P16277	ENSMUST00000014597
P16283	ENSMUST00000124341
P16284	ENST00000563924
P16290	ENSRNOT00000018227
P16291	ENSOART00000011495
P16292	ENSOCUT00000005236
P16294	ENSMUST00000033477
P16297	ENSMUST00000089398
P16298	ENST00000360663
P16301	ENSMUST00000038896
P16305	ENSMUST00000155218
P16310	ENSRNOT00000046951
P16330	ENSMUST00000103120
P16331	ENSMUST00000020241
P16332	ENSMUST00000169611
P16333	ENST00000288986
P16381	ENSMUST00000045108
P16382	ENSMUST00000033004
P16383	ENST00000321027
P16388	ENSMUST00000055168
P16389	ENST00000316361
P16390	ENSMUST00000052718
P16401	ENST00000331442
P16402	ENST00000244534
P16403	ENST00000343677
P16406	ENSMUST00000029658
P16409	ENSRNOT00055012921
P16410	ENST00000648405
P16422	ENST00000263735
P16435	ENST00000461988
P16444	ENST00000261615
P16446	ENSRNOT00000005368
P16452	ENST00000441366
P16455	ENST00000651593
P16460	ENSMUST00000102840
P16469	ENSSSCT00025067401
P16471	ENST00000618457
P16473	ENST00000298171
P16499	ENST00000255266
P16519	ENST00000262545
P16520	ENST00000229264
P16545	ENSSSCT00000000936
P16546	ENSMUST00000095083
P16549	ENSSSCT00005029955
P16573	ENSRNOT00000051892
P16581	ENST00000333360
P16582	ENSSSCT00000009222
P16591	ENST00000281092
P16598	ENSRNOT00000006113
P16599	ENSRNOT00055013522
P16610	ENSRNOT00000071394
P16613	ENSOART00185048060
P16615	ENST00000539276
P16617	ENSRNOT00000085653
P16619	ENST00000612067
P16627	ENSMUST00000007248
P16636	ENSRNOT00000019844
P16662	ENST00000305231
P16671	ENST00000309881
P16675	ENSMUST00000103093
P16858	ENSMUST00000073605
P16860	ENST00000376468
P16870	ENST00000402744
P16871	ENST00000303115
P16872	ENSMUST00000003981
P16879	ENSMUST00000080932
P16885	ENST00000564138
P16930	ENST00000261755
P16949	ENST00000357865
P16951	ENSMUST00000055833
P16970	ENSRNOT00000016739
P16989	ENST00000228251
P17010	ENST00000304543
P17012	ENSMUST00000088102
P17014	ENST00000405858
P17020	ENST00000276816
P17021	ENST00000601808
P17022	ENST00000322748
P17023	ENST00000288177
P17024	ENST00000334213
P17027	ENST00000357254
P17028	ENST00000261332
P17036	ENST00000299667
P17040	ENST00000361328
P17041	ENST00000374433
P17046	ENSRNOT00000000177
P17047	ENSMUST00000016678
P17050	ENST00000396398
P17066	ENST00000309758
P17074	ENSRNOT00000027246
P17081	ENST00000238738
P17095	ENSMUST00000105046
P17096	ENST00000311487
P17105	ENSRNOT00000007247
P17108	ENSRNOT00000023327
P17124	ENSCAFT00000070476
P17136	ENSRNOT00000079923
P17152	ENST00000317635
P17153	ENSGALT00010012462
P17156	ENSMUST00000080449
P17174	ENST00000370508
P17181	ENST00000270139
P17182	ENSMUST00000076155
P17183	ENSMUST00000004378
P17208	ENSMUST00000053016
P17213	ENST00000262865
P17220	ENSRNOT00055018805
P17225	ENSMUST00000172282
P17244	ENSCGRT00015005690
P17246	ENSRNOT00000028051
P17252	ENST00000413366
P17275	ENST00000302754
P17301	ENST00000296585
P17302	ENST00000282561
P17322	ENSBTAT00000010649
P17325	ENSRNOT00000011731
P17342	ENST00000265074
P17405	ENST00000342245
P17425	ENSRNOT00055010259
P17426	ENSMUST00000166972
P17427	ENSMUST00000003038
P17431	ENSRNOT00055033244
P17433	ENSMUST00000002180
P17439	ENSMUST00000077367
P17480	ENST00000302904
P17481	ENST00000239144
P17482	ENST00000311177
P17483	ENST00000332503
P17490	ENSRNOT00000027227
P17491	ENSRNOT00000086350
P17509	ENST00000225648
P17515	ENSMUST00000038816
P17516	ENST00000263126
P17532	ENSMUST00000049298
P17535	ENST00000252818
P17540	ENST00000254035
P17542	ENST00000294339
P17544	ENST00000420353
P17553	ENSMUST00000000127
P17559	ENSRNOT00000027342
P17560	ENSSSCT00025057608
P17563	ENSMUST00000090839
P17564	ENSMUST00000042105
P17568	ENST00000215565
P17600	ENST00000295987
P17605	ENSOART00000007234
P17612	ENST00000308677
P17643	ENST00000388918
P17655	ENST00000295006
P17658	ENST00000280684
P17661	ENST00000373960
P17665	ENSMUST00000131011
P17676	ENST00000303004
P17677	ENST00000305124
P17679	ENSMUST00000033502
P17693	ENST00000360323
P17697	ENSBTAT00000007324
P17706	ENST00000309660
P17707	ENST00000368885
P17712	ENSRNOT00000086474
P17715	ENSODET00000023906
P17735	ENST00000355962
P17741	ENSSSCT00005038939
P17742	ENSMUST00000132846
P17751	ENSMUST00000172132
P17752	ENST00000250018
P17764	ENSRNOT00000010573
P17773	ENSOART00000002109
P17785	ENSGALT00010060304
P17787	ENST00000368476
P17790	ENSGALT00010066568
P17803	ENSSSCT00000055560
P17809	ENSMUST00000030398
P17810	ENSBTAT00000007836
P17812	ENST00000372616
P17813	ENST00000373203
P17844	ENST00000225792
P17858	ENST00000349048
P17861	ENST00000216037
P17870	ENSBTAT00000076911
P17879	ENSMUST00000172753
P17892	ENSMUST00000026081
P17897	ENSMUST00000092162
P17900	ENST00000357164
P17918	ENSMUST00000028817
P17919	ENSMUST00000019117
P17927	ENST00000367051
P17931	ENST00000254301
P17936	ENST00000613132
P17947	ENST00000378538
P17948	ENST00000282397
P17955	ENSRNOT00000027320
P17977	ENSRNOT00000150390
P17980	ENST00000298852
P17987	ENST00000321394
P17988	ENSRNOT00000026186
P18031	ENST00000371621
P18052	ENSMUST00000077303
P18054	ENST00000251535
P18065	ENST00000233809
P18066	ENSCAFT00000009363
P18067	ENSCAFT00000060815
P18074	ENST00000391945
P18075	ENST00000395863
P18077	ENST00000448864
P18084	ENST00000296181
P18085	ENST00000303436
P18088	ENSRNOT00000164935
P18089	ENST00000620793
P18104	ENSSSCT00000028969
P18111	ENSMUST00000025521
P18124	ENST00000352983
P18125	ENSRNOT00000012819
P18130	ENSBTAT00085047489
P18146	ENST00000239938
P18155	ENSMUST00000005810
P18163	ENSRNOT00000014235
P18181	ENSMUST00000068584
P18203	ENSBTAT00000142332
P18206	ENST00000211998
P18211	ENSRNOT00065050476
P18242	ENSMUST00000151120
P18246	ENSBTAT00000002398
P18280	ENSRNOT00000026685
P18283	ENST00000389614
P18288	ENSOMYT00000106599
P18291	ENSRNOT00000083961
P18292	ENSRNOT00055027272
P18293	ENSMUST00000029540
P18297	ENSRNOT00000020749
P18331	ENSRNOT00000019272
P18337	ENSMUST00000027871
P18340	ENSMUST00000113093
P18405	ENST00000274192
P18406	ENSMUST00000029846
P18418	ENSRNOT00000004091
P18424	ENSRNOT00000026585
P18428	ENST00000217407
P18430	ENSSSCT00000008863
P18433	ENST00000399903
P18434	ENSSSCT00000010481
P18440	ENST00000307719
P18505	ENST00000295454
P18506	ENSRNOT00055026305
P18507	ENST00000639213
P18508	ENSRNOT00000082445
P18509	ENST00000450565
P18510	ENST00000409930
P18545	ENST00000331056
P18563	ENSCPOT00000024774
P18564	ENST00000283249
P18572	ENSMUST00000067036
P18577	ENST00000294413
P18581	ENSMUST00000057784
P18583	ENST00000356577
P18588	ENSRNOT00055027558
P18597	ENSOCUT00000028473
P18599	ENSCGRT00000014221
P18608	ENSMUST00000050884
P18614	ENSRNOT00000106157
P18615	ENST00000375429
P18621	ENST00000579248
P18625	ENSGALT00010048362
P18627	ENST00000203629
P18649	ENSCAFT00000092662
P18653	ENSMUST00000003741
P18654	ENSMUST00000033671
P18658	ENSMFAT00000058527
P18669	ENST00000334828
P18687	ENSCGRT00000004363
P18708	ENSCGRT00001028633
P18754	ENST00000373832
P18760	ENSMUST00000209469
P18761	ENSMUST00000030817
P18762	ENSMUST00000053640
P18825	ENST00000330055
P18826	ENSMUST00000052012
P18827	ENST00000254351
P18828	ENSMUST00000020911
P18845	ENSCART00000041987
P18846	ENST00000262053
P18847	ENST00000341491
P18848	ENST00000337304
P18850	ENST00000367942
P18858	ENST00000263274
P18859	ENST00000284971
P18861	ENSGALT00010053193
P18864	ENSRNOT00000031035
P18871	ENSSSCT00000011625
P18872	ENSMUST00000034198
P18886	ENSRNOT00055049104
P18887	ENST00000262887
P18893	ENSMUST00000016673
P18894	ENSMUST00000112292
P18910	ENSRNOT00055038069
P18911	ENSMUST00000043172
P18970	ENSAMET00000007556
P19001	ENSMUST00000007317
P19012	ENST00000254043
P19013	ENST00000551956
P19021	ENST00000438793
P19022	ENST00000269141
P19024	ENSRNOT00000144861
P19075	ENST00000247829
P19086	ENST00000615612
P19087	ENST00000351050
P19091	ENSMUST00000052837
P19096	ENSMUST00000055655
P19099	ENST00000323110
P19100	ENSSSCT00000011585
P19105	ENST00000217652
P19112	ENSRNOT00000023685
P19113	ENST00000267845
P19123	ENSMUST00000169169
P19137	ENSMUST00000035471
P19139	ENSRNOT00000113326
P19157	ENSMUST00000169613
P19174	ENST00000373271
P19182	ENSMUST00000001672
P19221	ENSMUST00000028681
P19224	ENST00000305139
P19235	ENST00000222139
P19236	ENSCAFT00805000331
P19237	ENST00000336092
P19246	ENSMUST00000093369
P19253	ENSMUST00000150350
P19256	ENST00000369489
P19258	ENSMUST00000154241
P19313	ENSRNOT00000044345
P19320	ENST00000294728
P19324	ENSMUST00000094154
P19328	ENSRNOT00000018584
P19335	ENSRNOT00000006523
P19336	ENSGALT00010049947
P19338	ENST00000322723
P19357	ENSRNOT00000023256
P19359	ENSRNOT00000162977
P19360	ENSRNOT00000027688
P19367	ENST00000359426
P19387	ENST00000219252
P19388	ENST00000586746
P19397	ENST00000271324
P19404	ENST00000318388
P19419	ENST00000247161
P19427	ENSBTAT00000028263
P19429	ENST00000344887
P19437	ENSMUST00000169159
P19438	ENST00000162749
P19440	ENST00000400380
P19447	ENST00000285398
P19468	ENSRNOT00000033196
P19474	ENST00000254436
P19484	ENST00000230323
P19490	ENSRNOT00000144558
P19518	ENSOCUT00000008846
P19525	ENST00000233057
P19526	ENST00000645652
P19527	ENSRNOT00055011317
P19532	ENST00000315869
P19596	ENSGALT00010032262
P19622	ENST00000297375
P19623	ENST00000376957
P19627	ENSRNOT00000001779
P19633	ENSRNOT00055037180
P19634	ENST00000263980
P19637	ENSRNOT00060048368
P19639	ENSMUST00000004136
P19643	ENSRNOT00000164539
P19652	ENST00000431067
P19660	ENSBTAT00000034609
P19661	ENSBTAT00000034610
P19686	ENSRNOT00055002192
P19754	ENSBTAT00000012528
P19783	ENSMUST00000034276
P19784	ENST00000262506
P19785	ENSMUST00000067086
P19793	ENST00000481739
P19801	ENST00000360937
P19804	ENSRNOT00000003611
P19814	ENSRNOT00000019713
P19823	ENST00000358415
P19827	ENST00000273283
P19835	ENST00000372080
P19836	ENSRNOT00000002403
P19838	ENST00000394820
P19874	ENSOCUT00000030077
P19875	ENST00000508487
P19876	ENST00000296026
P19878	ENST00000367535
P19883	ENST00000256759
P19944	ENSRNOT00000077213
P19945	ENSRNOT00000001518
P19957	ENST00000243924
P19969	ENSRNOT00000083894
P19971	ENST00000252029
P19973	ENSMUST00000018963
P19999	ENSRNOT00000015723
P20000	ENSBTAT00000011521
P20003	ENSOART00000018748
P20020	ENST00000428670
P20023	ENST00000367058
P20029	ENSMUST00000028222
P20033	ENSMUST00000046901
P20036	ENST00000374808
P20042	ENST00000374980
P20060	ENSMUST00000022169
P20061	ENST00000257264
P20062	ENST00000215838
P20065	ENSMUST00000112175
P20068	ENSRNOT00055027831
P20070	ENSRNOT00000064700
P20073	ENST00000372919
P20096	ENSRNOT00000010029
P20108	ENSMUST00000025961
P20109	ENSMUST00000020650
P20132	ENST00000257549
P20138	ENST00000262262
P20142	ENST00000373025
P20151	ENST00000325321
P20152	ENSMUST00000028062
P20155	ENST00000248701
P20156	ENSRNOT00000041808
P20160	ENST00000233997
P20181	ENSMUST00000050484
P20192	ENSSSCT00005020961
P20226	ENST00000230354
P20231	ENST00000606293
P20237	ENSBTAT00000068378
P20239	ENSMUST00000033207
P20248	ENST00000274026
P20263	ENSMUST00000025271
P20264	ENST00000361360
P20265	ENST00000328345
P20272	ENSRNOT00000010850
