AC	ENSEMBL
P61586	ENST00000678200
P61586	ENST00000679208
P61587	ENST00000263895
P61587	ENST00000375734
P61588	ENSMUST00000017288
P61589	ENSRNOT00000094929
P61589	ENSRNOT00055023109
P61589	ENSRNOT00060039667
P61589	ENSRNOT00065010200
P61599	ENST00000334982
P61601	ENST00000220931
P61601	ENST00000311028
P61601	ENST00000395923
P61601	ENST00000519508
P61601	ENST00000521599
P61604	ENST00000233893
P61619	ENST00000243253
P61620	ENSMUST00000032168
P61625	ENSBTAT00000009348
P61625	ENSBTAT00085033253
P61625	ENSBTAT00090050915
P61626	ENST00000261267
P61641	ENSPTRT00000005226
P61647	ENST00000377602
P61648	ENSPTRT00000004279
P61750	ENSMUST00000022429
P61751	ENSRNOT00000017692
P61751	ENSRNOT00055036788
P61751	ENSRNOT00060022774
P61751	ENSRNOT00065023462
P61756	ENSPPYT00000016851
P61758	ENST00000286428
P61764	ENST00000373299
P61765	ENSRNOT00000021178
P61765	ENSRNOT00055010151
P61765	ENSRNOT00060057433
P61765	ENSRNOT00065044256
P61768	ENSPTRT00000080287
P61769	ENST00000559916
P61769	ENST00000561424
P61769	ENST00000617605
P61769	ENST00000631573
P61769	ENST00000631728
P61769	ENST00000648006
P61771	ENSGGOT00000023544
P61793	ENSMUST00000055018
P61793	ENSMUST00000107571
P61793	ENSMUST00000107574
P61793	ENSMUST00000107575
P61794	ENSRNOT00000044348
P61794	ENSRNOT00055030839
P61794	ENSRNOT00060018646
P61794	ENSRNOT00065026842
P61803	ENST00000250498
P61809	ENSMUST00000053413
P61810	ENSRNOT00000119428
P61810	ENSRNOT00000147921
P61810	ENSRNOT00000160992
P61810	ENSRNOT00055052675
P61810	ENSRNOT00060054741
P61810	ENSRNOT00065041130
P61812	ENST00000366930
P61823	ENSBTAT00000011586
P61823	ENSBTAT00085043513
P61823	ENSBTAT00090083557
P61916	ENST00000555619
P61922	ENSMUST00000065987
P61923	ENST00000262061
P61925	ENST00000352966
P61925	ENST00000396418
P61925	ENST00000518467
P61926	ENSOCUT00000026858
P61927	ENST00000274242
P61952	ENST00000248564
P61956	ENST00000420826
P61957	ENSMUST00000153892
P61958	ENSSSCT00000018737
P61958	ENSSSCT00025040758
P61958	ENSSSCT00030003923
P61958	ENSSSCT00035054140
P61958	ENSSSCT00040082896
P61958	ENSSSCT00045063339
P61958	ENSSSCT00050108846
P61958	ENSSSCT00055038226
P61958	ENSSSCT00060065631
P61958	ENSSSCT00065099367
P61958	ENSSSCT00085011109
P61959	ENSRNOT00055055872
P61959	ENSRNOT00060039460
P61959	ENSRNOT00065033475
P61960	ENST00000239878
P61961	ENSMUST00000146598
P61962	ENST00000431926
P61962	ENST00000614556
P61962	ENST00000686337
P61962	ENST00000690417
P61964	ENST00000358625
P61965	ENSMUST00000113952
P61966	ENST00000337619
P61966	ENST00000443943
P61967	ENSMUST00000111080
P61968	ENST00000370542
P61968	ENST00000370544
P61969	ENSMUST00000120539
P61969	ENSMUST00000121112
P61969	ENSMUST00000121796
P61970	ENST00000219169
P61970	ENST00000568396
P61970	ENST00000569436
P61970	ENST00000700613
P61970	ENST00000700614
P61972	ENSRNOT00000025608
P61972	ENSRNOT00055030499
P61972	ENSRNOT00060019510
P61972	ENSRNOT00065020371
P61978	ENST00000360384
P61978	ENST00000704006
P61978	ENST00000704051
P61978	ENST00000704052
P61978	ENST00000704053
P61978	ENST00000704058
P61979	ENSMUST00000043269
P61981	ENST00000307630
P61982	ENSMUST00000055808
P61982	ENSMUST00000198270
P61983	ENSRNOT00000084730
P61983	ENSRNOT00055000561
P61983	ENSRNOT00060017554
P61983	ENSRNOT00065002381
P62024	ENSRNOT00055012740
P62024	ENSRNOT00060016756
P62024	ENSRNOT00065013348
P62068	ENST00000441222
P62069	ENSMUST00000068058
P62070	ENST00000256196
P62072	ENST00000257245
P62072	ENST00000525158
P62072	ENST00000525587
P62079	ENST00000305798
P62081	ENST00000403564
P62081	ENST00000406376
P62081	ENST00000462576
P62081	ENST00000645674
P62081	ENST00000646909
P62082	ENSMUST00000074267
P62082	ENSMUST00000221871
P62083	ENSRNOT00055009206
P62083	ENSRNOT00055028729
P62083	ENSRNOT00060014890
P62083	ENSRNOT00065017004
P62083	ENSRNOT00065018787
P62136	ENST00000376745
P62137	ENSMUST00000046094
P62138	ENSRNOT00000025282
P62138	ENSRNOT00055032085
P62138	ENSRNOT00060057009
P62138	ENSRNOT00065057272
P62140	ENST00000296122
P62140	ENST00000395366
P62140	ENST00000420282
P62140	ENST00000441461
P62140	ENST00000703173
P62141	ENSMUST00000015100
P62141	ENSMUST00000201360
P62142	ENSRNOT00000006190
P62142	ENSRNOT00055034337
P62142	ENSRNOT00060022123
P62142	ENSRNOT00065036006
P62157	ENSBTAT00000019411
P62157	ENSBTAT00000036194
P62157	ENSBTAT00085020742
P62157	ENSBTAT00085081375
P62157	ENSBTAT00090029560
P62157	ENSBTAT00090083625
P62160	ENSOCUT00000002104
P62160	ENSOCUT00000011656
P62166	ENST00000372398
P62167	ENSGALT00010069148
P62168	ENSRNOT00000111270
P62168	ENSRNOT00055012276
P62168	ENSRNOT00060056643
P62168	ENSRNOT00065037160
P62191	ENST00000261303
P62192	ENSMUST00000021595
P62195	ENST00000310144
P62196	ENSMUST00000021049
P62207	ENSGALT00010048228
P62241	ENST00000396651
P62242	ENSMUST00000102696
P62244	ENST00000322989
P62244	ENST00000563390
P62244	ENST00000565420
P62244	ENST00000572008
P62245	ENSMUST00000106588
P62245	ENSMUST00000131374
P62245	ENSMUST00000172457
P62249	ENST00000251453
P62253	ENST00000396981
P62255	ENSRNOT00000137545
P62255	ENSRNOT00055045827
P62255	ENSRNOT00060041127
P62255	ENSRNOT00065041350
P62256	ENST00000355621
P62257	ENSMUST00000102993
P62258	ENST00000264335
P62258	ENST00000627231
P62259	ENSMUST00000067664
P62262	ENSOART00185082531
P62263	ENST00000312037
P62263	ENST00000401695
P62263	ENST00000407193
P62263	ENST00000521466
P62264	ENSMUST00000025511
P62264	ENSMUST00000118551
P62264	ENSMUST00000122279
P62264	ENSMUST00000235603
P62264	ENSMUST00000235966
P62266	ENST00000296674
P62266	ENST00000651545
P62267	ENSMUST00000051955
P62268	ENSRNOT00000022348
P62268	ENSRNOT00065038921
P62268	ENSRNOT00065046110
P62269	ENST00000211372
P62269	ENST00000434122
P62269	ENST00000439602
P62269	ENST00000454021
P62269	ENST00000457341
P62270	ENSMUST00000008812
P62273	ENST00000245458
P62273	ENST00000556230
P62277	ENST00000525634
P62278	ENSRNOT00000162928
P62278	ENSRNOT00055011101
P62278	ENSRNOT00060030506
P62278	ENSRNOT00065050262
P62280	ENST00000270625
P62281	ENSMUST00000003521
P62301	ENSMUST00000170953
P62304	ENST00000414487
P62306	ENST00000266735
P62308	ENST00000272348
P62310	ENST00000306024
P62312	ENST00000296581
P62312	ENST00000502781
P62312	ENST00000504181
P62312	ENST00000515311
P62312	ENST00000649747
P62312	ENST00000850848
P62314	ENST00000300413
P62315	ENSMUST00000002551
P62316	ENST00000342669
P62316	ENST00000588301
P62317	ENSMUST00000049294
P62318	ENST00000215829
P62320	ENSMUST00000020397
P62324	ENST00000256015
P62326	ENSBTAT00000024387
P62326	ENSBTAT00085049360
P62326	ENSBTAT00085087434
P62326	ENSBTAT00090058520
P62328	ENST00000380633
P62328	ENST00000380635
P62328	ENST00000380636
P62328	ENST00000451311
P62330	ENST00000298316
P62330	ENST00000693319
P62331	ENSMUST00000050063
P62332	ENSRNOT00000097511
P62332	ENSRNOT00000101767
P62332	ENSRNOT00000115929
P62332	ENSRNOT00000171436
P62332	ENSRNOT00000173547
P62332	ENSRNOT00055015558
P62332	ENSRNOT00055015562
P62332	ENSRNOT00055015568
P62332	ENSRNOT00060009861
P62332	ENSRNOT00060009873
P62332	ENSRNOT00060009874
P62332	ENSRNOT00065010330
P62332	ENSRNOT00065010336
P62332	ENSRNOT00065010346
P62333	ENST00000445930
P62340	ENSMUST00000095794
P62340	ENSMUST00000127698
P62341	ENST00000471696
P62342	ENSMUST00000107924
P62380	ENST00000237264
P62380	ENST00000613034
P62424	ENST00000323345
P62424	ENST00000630979
P62482	ENSMUST00000105648
P62482	ENSMUST00000160884
P62483	ENSRNOT00000101700
P62484	ENSMUST00000052332
P62487	ENST00000301788
P62490	ENSCAFT00000107529
P62490	ENSCAFT00805036264
P62490	ENSCAFT00845048180
P62491	ENST00000261890
P62492	ENSMUST00000172298
P62493	ENSOCUT00000037860
P62494	ENSRNOT00000015598
P62494	ENSRNOT00055042525
P62494	ENSRNOT00060035605
P62494	ENSRNOT00065010010
P62495	ENST00000360541
P62508	ENST00000408911
P62509	ENSMUST00000027906
P62510	ENSRNOT00000003489
P62510	ENSRNOT00055020473
P62510	ENSRNOT00060010762
P62510	ENSRNOT00065028029
P62515	ENSMUST00000078229
P62516	ENSRNOT00000003724
P62516	ENSRNOT00000153685
P62516	ENSRNOT00055048040
P62516	ENSRNOT00060044014
P62516	ENSRNOT00065046047
P62629	ENSCGRT00001000541
P62630	ENSRNOT00000013608
P62630	ENSRNOT00055007614
P62630	ENSRNOT00060036814
P62630	ENSRNOT00065028498
P62631	ENSMUST00000055990
P62632	ENSRNOT00000016947
P62632	ENSRNOT00055001861
P62632	ENSRNOT00060001737
P62632	ENSRNOT00065022716
P62633	ENST00000422453
P62699	ENST00000261353
P62699	ENST00000379519
P62699	ENST00000379520
P62699	ENST00000402003
P62699	ENST00000402708
P62701	ENST00000316084
P62702	ENSMUST00000033683
P62714	ENST00000221138
P62715	ENSMUST00000009774
P62716	ENSRNOT00000020663
P62716	ENSRNOT00055020980
P62716	ENSRNOT00060020475
P62716	ENSRNOT00065003519
P62736	ENST00000224784
P62736	ENST00000415557
P62736	ENST00000458159
P62736	ENST00000713597
P62736	ENST00000713599
P62736	ENST00000713602
P62737	ENSMUST00000039631
P62738	ENSRNOT00000083468
P62738	ENSRNOT00055052159
P62738	ENSRNOT00060050823
P62738	ENSRNOT00065051510
P62739	ENSBTAT00000037115
P62739	ENSBTAT00085084681
P62739	ENSBTAT00090075658
P62743	ENSMUST00000086112
P62744	ENSRNOT00055053545
P62744	ENSRNOT00060037498
P62744	ENSRNOT00065054781
P62745	ENST00000272233
P62746	ENSMUST00000067384
P62747	ENSRNOT00000008008
P62747	ENSRNOT00000095242
P62747	ENSRNOT00000121412
P62750	ENST00000422514
P62751	ENSMUST00000102483
P62753	ENST00000380394
P62754	ENSMUST00000102814
P62755	ENSRNOT00000073270
P62755	ENSRNOT00055028877
P62755	ENSRNOT00060023555
P62755	ENSRNOT00065032209
P62760	ENST00000295156
P62760	ENST00000404666
P62760	ENST00000406397
P62775	ENSRNOT00000015808
P62775	ENSRNOT00055054970
P62775	ENSRNOT00060041642
P62775	ENSRNOT00065027595
P62796	ENSONIT00000026094
P62800	ENSCMMT00000003047
P62800	ENSCMMT00000003065
P62800	ENSCMMT00000003106
P62800	ENSCMMT00000003116
P62800	ENSCMMT00000003181
P62802	ENSSSCT00000091902
P62802	ENSSSCT00000092670
P62802	ENSSSCT00000093782
P62802	ENSSSCT00000095112
P62802	ENSSSCT00000095385
P62802	ENSSSCT00000096937
P62802	ENSSSCT00000099197
P62802	ENSSSCT00000099931
P62802	ENSSSCT00000101330
P62802	ENSSSCT00000104200
P62802	ENSSSCT00000105679
P62802	ENSSSCT00005000620
P62802	ENSSSCT00005056205
P62802	ENSSSCT00005067906
P62802	ENSSSCT00005068186
P62802	ENSSSCT00015005372
P62802	ENSSSCT00015005393
P62802	ENSSSCT00015073208
P62802	ENSSSCT00015073325
P62802	ENSSSCT00015074143
P62802	ENSSSCT00015078328
P62802	ENSSSCT00025026893
P62802	ENSSSCT00025027527
P62802	ENSSSCT00025027920
P62802	ENSSSCT00025028141
P62802	ENSSSCT00025052882
P62802	ENSSSCT00025092327
P62802	ENSSSCT00030041938
P62802	ENSSSCT00030066167
P62802	ENSSSCT00030067063
P62802	ENSSSCT00030067819
P62802	ENSSSCT00030095232
P62802	ENSSSCT00035048392
P62802	ENSSSCT00035082311
P62802	ENSSSCT00035086902
P62802	ENSSSCT00035103342
P62802	ENSSSCT00035104536
P62802	ENSSSCT00035105106
P62802	ENSSSCT00040064599
P62802	ENSSSCT00040065788
P62802	ENSSSCT00040066058
P62802	ENSSSCT00040082379
P62802	ENSSSCT00045003000
P62802	ENSSSCT00045003265
P62802	ENSSSCT00045003503
P62802	ENSSSCT00045003704
P62802	ENSSSCT00045004194
P62802	ENSSSCT00045025214
P62802	ENSSSCT00045049079
P62802	ENSSSCT00050063643
P62802	ENSSSCT00050065388
P62802	ENSSSCT00050083513
P62802	ENSSSCT00055021432
P62802	ENSSSCT00055036826
P62802	ENSSSCT00055041315
P62802	ENSSSCT00055051417
P62802	ENSSSCT00055051744
P62802	ENSSSCT00055052685
P62802	ENSSSCT00055052759
P62802	ENSSSCT00060014532
P62802	ENSSSCT00060018219
P62802	ENSSSCT00060020983
P62802	ENSSSCT00060061151
P62802	ENSSSCT00065017890
P62802	ENSSSCT00065017898
P62802	ENSSSCT00065059818
P62802	ENSSSCT00065089951
P62802	ENSSSCT00065092386
P62802	ENSSSCT00065094262
P62802	ENSSSCT00070049005
P62802	ENSSSCT00070049830
P62802	ENSSSCT00070049869
P62802	ENSSSCT00085000534
P62802	ENSSSCT00085051370
P62802	ENSSSCT00085056334
P62802	ENSSSCT00085056369
P62802	ENSSSCT00085056637
P62803	ENSBTAT00000029245
P62803	ENSBTAT00000111055
P62803	ENSBTAT00000142290
P62803	ENSBTAT00085043551
P62803	ENSBTAT00085046088
P62803	ENSBTAT00085061595
P62803	ENSBTAT00085087019
P62803	ENSBTAT00085088374
P62803	ENSBTAT00090005587
P62803	ENSBTAT00090045452
P62803	ENSBTAT00090061175
P62803	ENSBTAT00090061848
P62803	ENSBTAT00090064834
P62803	ENSBTAT00090064852
P62803	ENSBTAT00090064868
P62803	ENSBTAT00090077992
P62804	ENSRNOT00000105806
P62804	ENSRNOT00000106060
P62804	ENSRNOT00000107328
P62804	ENSRNOT00000115294
P62804	ENSRNOT00000117583
P62804	ENSRNOT00000128894
P62804	ENSRNOT00000147305
P62804	ENSRNOT00000157059
P62804	ENSRNOT00055008443
P62804	ENSRNOT00055008813
P62804	ENSRNOT00055008816
P62804	ENSRNOT00055008824
P62804	ENSRNOT00055008834
P62804	ENSRNOT00055046044
P62804	ENSRNOT00055046060
P62804	ENSRNOT00055056961
P62804	ENSRNOT00060016012
P62804	ENSRNOT00060016023
P62804	ENSRNOT00060024023
P62804	ENSRNOT00060024561
P62804	ENSRNOT00060025863
P62804	ENSRNOT00060025920
P62804	ENSRNOT00060025973
P62804	ENSRNOT00060026053
P62804	ENSRNOT00065019583
P62804	ENSRNOT00065019590
P62804	ENSRNOT00065039049
P62804	ENSRNOT00065039088
P62804	ENSRNOT00065039131
P62804	ENSRNOT00065039256
P62804	ENSRNOT00065039296
P62804	ENSRNOT00065056230
P62805	ENST00000244537
P62805	ENST00000355057
P62805	ENST00000358064
P62805	ENST00000377727
P62805	ENST00000377745
P62805	ENST00000377803
P62805	ENST00000539745
P62805	ENST00000578186
P62805	ENST00000579512
P62805	ENST00000611927
P62805	ENST00000612061
P62805	ENST00000613412
P62805	ENST00000614247
P62805	ENST00000614272
P62805	ENST00000615164
P62805	ENST00000615353
P62805	ENST00000617569
P62805	ENST00000618193
P62805	ENST00000618305
P62805	ENST00000621520
P62805	ENST00000634560
P62805	ENST00000634956
P62805	ENST00000715894
P62805	ENST00000718258
P62805	ENST00000718434
P62805	ENST00000850564
P62806	ENSMUST00000087714
P62806	ENSMUST00000102964
P62806	ENSMUST00000102965
P62806	ENSMUST00000102967
P62806	ENSMUST00000102968
P62806	ENSMUST00000102971
P62806	ENSMUST00000102972
P62806	ENSMUST00000102977
P62806	ENSMUST00000102979
P62806	ENSMUST00000102983
P62806	ENSMUST00000104941
P62806	ENSMUST00000171473
P62806	ENSMUST00000179285
P62807	ENST00000314332
P62807	ENST00000356530
P62807	ENST00000377733
P62807	ENST00000396984
P62807	ENST00000541790
P62807	ENST00000614097
P62807	ENST00000634910
P62807	ENST00000707188
P62808	ENSBTAT00000027962
P62808	ENSBTAT00000076064
P62808	ENSBTAT00000092854
P62808	ENSBTAT00000109633
P62808	ENSBTAT00000118505
P62808	ENSBTAT00000124274
P62808	ENSBTAT00000127930
P62808	ENSBTAT00000148866
P62808	ENSBTAT00085046039
P62808	ENSBTAT00085053514
P62808	ENSBTAT00085061674
P62808	ENSBTAT00085063593
P62808	ENSBTAT00085067955
P62808	ENSBTAT00085074673
P62808	ENSBTAT00090055824
P62808	ENSBTAT00090055832
P62808	ENSBTAT00090055836
P62808	ENSBTAT00090055841
P62808	ENSBTAT00090061544
P62808	ENSBTAT00090061574
P62808	ENSBTAT00090061620
P62808	ENSBTAT00090061809
P62808	ENSBTAT00090061817
P62812	ENSMUST00000020707
P62812	ENSMUST00000205546
P62813	ENSRNOT00000004725
P62813	ENSRNOT00055008521
P62813	ENSRNOT00060036907
P62813	ENSRNOT00065001781
P62814	ENSMUST00000006435
P62815	ENSRNOT00055006054
P62815	ENSRNOT00060028899
P62815	ENSRNOT00065007416
P62820	ENST00000409784
P62820	ENST00000649427
P62821	ENSMUST00000163483
P62822	ENSCAFT00030030532
P62822	ENSCAFT00040010139
P62823	ENSMUST00000167824
P62824	ENSRNOT00000116600
P62824	ENSRNOT00000170596
P62824	ENSRNOT00055019886
P62824	ENSRNOT00055019889
P62824	ENSRNOT00060006420
P62824	ENSRNOT00060006425
P62824	ENSRNOT00065033273
P62824	ENSRNOT00065033279
P62826	ENST00000392369
P62826	ENST00000543796
P62827	ENSMUST00000031383
P62827	ENSMUST00000111343
P62828	ENSRNOT00000001247
P62828	ENSRNOT00055000389
P62828	ENSRNOT00060018702
P62828	ENSRNOT00065001994
P62829	ENST00000394332
P62829	ENST00000479035
P62829	ENST00000716866
P62830	ENSMUST00000103146
P62832	ENSRNOT00000152747
P62833	ENSBTAT00000068678
P62833	ENSBTAT00085012631
P62833	ENSBTAT00090060013
P62834	ENST00000356415
P62834	ENST00000369709
P62834	ENST00000687939
P62835	ENSMUST00000090678
P62836	ENSRNOT00000047836
P62836	ENSRNOT00055033205
P62836	ENSRNOT00060048125
P62836	ENSRNOT00065055558
P62837	ENST00000398733
P62837	ENST00000398734
P62838	ENSMUST00000170693
P62839	ENSRNOT00065019874
P62841	ENST00000592588
P62843	ENSMUST00000068408
P62845	ENSRNOT00000029791
P62845	ENSRNOT00000113730
P62845	ENSRNOT00055056232
P62845	ENSRNOT00060056019
P62845	ENSRNOT00065031779
P62847	ENST00000613865
P62849	ENSMUST00000225023
P62850	ENSRNOT00000118714
P62850	ENSRNOT00055035982
P62850	ENSRNOT00060022387
P62850	ENSRNOT00065022587
P62851	ENST00000527673
P62851	ENST00000628770
P62852	ENSMUST00000080300
P62852	ENSMUST00000216867
P62854	ENST00000356464
P62854	ENST00000552361
P62854	ENST00000646449
P62855	ENSMUST00000026420
P62857	ENST00000600659
P62858	ENSMUST00000087342
P62858	ENSMUST00000166693
P62858	ENSMUST00000173019
P62858	ENSMUST00000173844
P62861	ENST00000527548
P62861	ENST00000529639
P62861	ENST00000531743
P62862	ENSMUST00000043074
P62862	ENSMUST00000178310
P62862	ENSMUST00000179142
P62862	ENSMUST00000236217
P62862	ENSMUST00000237840
P62869	ENSMUST00000069579
P62870	ENSRNOT00055047271
P62870	ENSRNOT00060014883
P62870	ENSRNOT00065015988
P62871	ENSBTAT00000045065
P62871	ENSBTAT00085010052
P62871	ENSBTAT00090061094
P62873	ENST00000378609
P62873	ENST00000610897
P62873	ENST00000703692
P62873	ENST00000703693
P62873	ENST00000703694
P62873	ENST00000703696
P62873	ENST00000703697
P62873	ENST00000703699
P62873	ENST00000703700
P62873	ENST00000703701
P62873	ENST00000703702
P62873	ENST00000703703
P62873	ENST00000703704
P62873	ENST00000703706
P62873	ENST00000703708
P62873	ENST00000703709
P62873	ENST00000703710
P62873	ENST00000703711
P62874	ENSMUST00000030940
P62874	ENSMUST00000105616
P62874	ENSMUST00000165335
P62874	ENSMUST00000176637
P62875	ENST00000322028
P62875	ENST00000534030
P62877	ENST00000216225
P62878	ENSMUST00000023036
P62879	ENST00000303210
P62879	ENST00000393924
P62879	ENST00000393926
P62880	ENSMUST00000031726
P62880	ENSMUST00000150063
P62881	ENSMUST00000076889
P62881	ENSMUST00000213990
P62888	ENST00000287038
P62888	ENST00000521291
P62889	ENSMUST00000009039
P62889	ENSMUST00000079735
P62891	ENST00000361575
P62894	ENSBTAT00000089406
P62894	ENSBTAT00000151185
P62894	ENSBTAT00085011712
P62894	ENSBTAT00085036351
P62894	ENSBTAT00090044320
P62897	ENSMUST00000073080
P62897	ENSMUST00000161401
P62898	ENSRNOT00000014058
P62898	ENSRNOT00000102631
P62898	ENSRNOT00055017936
P62898	ENSRNOT00055046461
P62898	ENSRNOT00060018337
P62898	ENSRNOT00060045164
P62898	ENSRNOT00065023877
P62898	ENSRNOT00065039843
P62899	ENST00000264258
P62899	ENST00000409733
P62906	ENST00000322203
P62908	ENSMUST00000032998
P62909	ENSRNOT00000108507
P62909	ENSRNOT00055053323
P62909	ENSRNOT00060004437
P62909	ENSRNOT00065040411
P62910	ENST00000396953
P62910	ENST00000396957
P62910	ENST00000429711
P62910	ENST00000435983
P62911	ENSMUST00000081840
P62911	ENSMUST00000203816
P62913	ENST00000643754
P62915	ENSMUST00000029938
P62916	ENSRNOT00000089648
P62917	ENST00000262584
P62917	ENST00000394920
P62917	ENST00000528957
P62918	ENSMUST00000004072
P62918	ENSMUST00000229183
P62935	ENSBTAT00000015924
P62935	ENSBTAT00085001614
P62935	ENSBTAT00085091317
P62935	ENSBTAT00090051484
P62936	ENSSSCT00000018219
P62936	ENSSSCT00000085168
P62936	ENSSSCT00070030998
P62936	ENSSSCT00070031011
P62936	ENSSSCT00085003220
P62937	ENST00000468812
P62940	ENSMMUT00000023383
P62941	ENSPANT00000057360
P62941	ENSPANT00000061986
P62942	ENST00000381719
P62942	ENST00000381724
P62942	ENST00000400137
P62942	ENST00000677335
P62942	ENST00000678408
P62944	ENSRNOT00000085799
P62944	ENSRNOT00055051635
P62944	ENSRNOT00060051771
P62944	ENSRNOT00065036611
P62945	ENST00000501597
P62945	ENST00000546591
P62952	ENST00000373537
P62952	ENST00000397131
P62952	ENST00000397134
P62952	ENST00000397135
P62952	ENST00000397137
P62952	ENST00000414542
P62952	ENST00000432507
P62955	ENST00000222212
P62955	ENST00000391767
P62957	ENSRNOT00000089944
P62957	ENSRNOT00055050231
P62957	ENSRNOT00060043392
P62957	ENSRNOT00065053003
P62958	ENSBTAT00000141675
P62958	ENSBTAT00085056409
P62958	ENSBTAT00090055450
P62959	ENSRNOT00000165419
P62959	ENSRNOT00055050389
P62959	ENSRNOT00060047936
P62959	ENSRNOT00065009476
P62960	ENSMUST00000079644
P62962	ENSMUST00000018437
P62978	ENSCPOT00000005882
P62979	ENST00000272317
P62979	ENST00000402285
P62979	ENST00000404735
P62982	ENSRNOT00000005872
P62982	ENSRNOT00055005682
P62982	ENSRNOT00055025102
P62982	ENSRNOT00060012391
P62982	ENSRNOT00060035959
P62982	ENSRNOT00065001879
P62982	ENSRNOT00065030041
P62983	ENSMUST00000102844
P62983	ENSMUST00000102845
P62984	ENSMUST00000081940
P62984	ENSMUST00000089430
P62984	ENSMUST00000125184
P62984	ENSMUST00000129909
P62984	ENSMUST00000135446
P62984	ENSMUST00000140679
P62984	ENSMUST00000165126
P62986	ENSRNOT00055005715
P62986	ENSRNOT00060016284
P62986	ENSRNOT00065041215
P62987	ENST00000430157
